key	rule	slug	arm	tier	file	line	symbol	message	verdict	why
src/pretokenize/fast/mask.rs:189:11:clone-block:18a03ac9d050	rs:11	structural-clones	clone-block	indexed	src/pretokenize/fast/mask.rs	189	gigatoken::pretokenize::fast::mask::ascii_masks	structural block clone x3 (5 stmts): gigatoken::pretokenize::fast::cl100k_family::batch_masks, gigatoken::pretokenize::fast::mask::ascii_masks, gigatoken::pretokenize::fast::r50k::batch_masks	real	a genuine repeated block: the same statements carry the same decision in 3 places (gigatoken::pretokenize::fast::cl100k_family::batch_masks, gigatoken::pretokenize::fast::mask::ascii_masks, gigatoken::pretokenize::fast::r50k::batch_masks), so the next fix lands in one of them
src/pretokenize/fast/mask.rs:284:11:clone-block:18513fc4af2c	rs:11	structural-clones	clone-block	indexed	src/pretokenize/fast/mask.rs	284	gigatoken::pretokenize::fast::mask::ascii_masks_avx2	structural block clone x2 (5 stmts): gigatoken::pretokenize::fast::mask::ascii_masks_avx2, gigatoken::pretokenize::fast::o200k_family::ascii_extra_avx2	real	a genuine repeated block: the same statements carry the same decision in 2 places (gigatoken::pretokenize::fast::mask::ascii_masks_avx2, gigatoken::pretokenize::fast::o200k_family::ascii_extra_avx2), so the next fix lands in one of them
src/pretokenize/fast/mask.rs:303:11:clone-block:b0dda978eb6c	rs:11	structural-clones	clone-block	indexed	src/pretokenize/fast/mask.rs	303	gigatoken::pretokenize::fast::mask::ascii_masks_avx2	structural block clone x2 (5 stmts): gigatoken::pretokenize::fast::mask::ascii_masks_avx2, gigatoken::pretokenize::fast::o200k_family::ascii_extra_avx2	real	a genuine repeated block: the same statements carry the same decision in 2 places (gigatoken::pretokenize::fast::mask::ascii_masks_avx2, gigatoken::pretokenize::fast::o200k_family::ascii_extra_avx2), so the next fix lands in one of them
src/pretokenize/fast/mod.rs:120:11:clone:24a098ce72b1	rs:11	structural-clones	clone	indexed	src/pretokenize/fast/mod.rs	120	gigatoken::pretokenize::fast::decode_non_ascii	structural clone x3: gigatoken::pretokenize::fast::decode_non_ascii, gigatoken::pretokenize::reference::combinator::decode_non_ascii, gigatoken::pretokenize::reference::simd::decode_char	real	a genuine whole-function clone across 3 definitions (gigatoken::pretokenize::fast::decode_non_ascii, gigatoken::pretokenize::reference::combinator::decode_non_ascii, gigatoken::pretokenize::reference::simd::decode_char) - one behaviour with 3 homes
src/pretokenize/fast/nemotron.rs:66:11:clone:3226c0bc051c	rs:11	structural-clones	clone	indexed	src/pretokenize/fast/nemotron.rs	66	gigatoken::pretokenize::fast::nemotron::FastNemotronPretokenizer::next	structural clone x9: gigatoken::pretokenize::fast::cl100k::FastCl100kPretokenizer::next, gigatoken::pretokenize::fast::kimi::FastKimiPretokenizer::next, gigatoken::pretokenize::fast::nemotron::FastNemotronPretokenizer::next +6 more	real	a genuine whole-function clone across 9 definitions (gigatoken::pretokenize::fast::cl100k::FastCl100kPretokenizer::next, gigatoken::pretokenize::fast::kimi::FastKimiPretokenizer::next, gigatoken::pretokenize::fast::nemotron::FastNemotronPretokenizer::next +6 more) - one behaviour with 9 homes
src/pretokenize/fast/o200k.rs:65:11:clone:3226c0bc051c	rs:11	structural-clones	clone	indexed	src/pretokenize/fast/o200k.rs	65	gigatoken::pretokenize::fast::o200k::FastO200kPretokenizer::next	structural clone x9: gigatoken::pretokenize::fast::cl100k::FastCl100kPretokenizer::next, gigatoken::pretokenize::fast::kimi::FastKimiPretokenizer::next, gigatoken::pretokenize::fast::nemotron::FastNemotronPretokenizer::next +6 more	real	a genuine whole-function clone across 9 definitions (gigatoken::pretokenize::fast::cl100k::FastCl100kPretokenizer::next, gigatoken::pretokenize::fast::kimi::FastKimiPretokenizer::next, gigatoken::pretokenize::fast::nemotron::FastNemotronPretokenizer::next +6 more) - one behaviour with 9 homes
src/pretokenize/fast/o200k_family.rs:273:11:clone:c229ed7b673d	rs:11	structural-clones	clone	indexed	src/pretokenize/fast/o200k_family.rs	273	gigatoken::pretokenize::fast::o200k_family::ws_token_end	structural clone x2: gigatoken::pretokenize::fast::o200k_family::ws_token_end, gigatoken::pretokenize::fast::qwen3_5::ws_token_end	real	a genuine whole-function clone across 2 definitions (gigatoken::pretokenize::fast::o200k_family::ws_token_end, gigatoken::pretokenize::fast::qwen3_5::ws_token_end) - one behaviour with 2 homes
src/pretokenize/fast/o200k_family.rs:461:11:clone:1900e55bcaa6	rs:11	structural-clones	clone	indexed	src/pretokenize/fast/o200k_family.rs	461	gigatoken::pretokenize::fast::o200k_family::smear_up	structural clone x2: gigatoken::pretokenize::fast::cl100k_family::smear_up, gigatoken::pretokenize::fast::o200k_family::smear_up	real	a genuine whole-function clone across 2 definitions (gigatoken::pretokenize::fast::cl100k_family::smear_up, gigatoken::pretokenize::fast::o200k_family::smear_up) - one behaviour with 2 homes
src/pretokenize/fast/o200k_family.rs:1065:11:clone-block:2266affd9a4f	rs:11	structural-clones	clone-block	indexed	src/pretokenize/fast/o200k_family.rs	1065	gigatoken::pretokenize::fast::o200k_family::o200k_algebra	structural block clone x2 (7 stmts): gigatoken::pretokenize::fast::cl100k_family::family_algebra, gigatoken::pretokenize::fast::o200k_family::o200k_algebra	real	a genuine repeated block: the same statements carry the same decision in 2 places (gigatoken::pretokenize::fast::cl100k_family::family_algebra, gigatoken::pretokenize::fast::o200k_family::o200k_algebra), so the next fix lands in one of them
src/pretokenize/fast/o200k_family.rs:1075:11:clone-block:2bd92c176b9f	rs:11	structural-clones	clone-block	indexed	src/pretokenize/fast/o200k_family.rs	1075	gigatoken::pretokenize::fast::o200k_family::o200k_algebra	structural block clone x2 (5 stmts): gigatoken::pretokenize::fast::cl100k_family::family_algebra, gigatoken::pretokenize::fast::o200k_family::o200k_algebra	real	a genuine repeated block: the same statements carry the same decision in 2 places (gigatoken::pretokenize::fast::cl100k_family::family_algebra, gigatoken::pretokenize::fast::o200k_family::o200k_algebra), so the next fix lands in one of them
src/pretokenize/fast/o200k_family.rs:1135:11:clone-block:ef9466b6d80b	rs:11	structural-clones	clone-block	indexed	src/pretokenize/fast/o200k_family.rs	1135	gigatoken::pretokenize::fast::o200k_family::o200k_algebra	structural block clone x2 (11 stmts): gigatoken::pretokenize::fast::cl100k_family::family_algebra, gigatoken::pretokenize::fast::o200k_family::o200k_algebra	real	a genuine repeated block: the same statements carry the same decision in 2 places (gigatoken::pretokenize::fast::cl100k_family::family_algebra, gigatoken::pretokenize::fast::o200k_family::o200k_algebra), so the next fix lands in one of them
src/pretokenize/fast/o200k_family.rs:1168:11:clone-block:2c3c01065d3b	rs:11	structural-clones	clone-block	indexed	src/pretokenize/fast/o200k_family.rs	1168	gigatoken::pretokenize::fast::o200k_family::o200k_algebra	structural block clone x2 (10 stmts): gigatoken::pretokenize::fast::cl100k_family::family_algebra, gigatoken::pretokenize::fast::o200k_family::o200k_algebra	real	a genuine repeated block: the same statements carry the same decision in 2 places (gigatoken::pretokenize::fast::cl100k_family::family_algebra, gigatoken::pretokenize::fast::o200k_family::o200k_algebra), so the next fix lands in one of them
src/pretokenize/fast/o200k_family.rs:1246:11:clone-block:fb1d388b475f	rs:11	structural-clones	clone-block	indexed	src/pretokenize/fast/o200k_family.rs	1246	gigatoken::pretokenize::fast::o200k_family::o200k_algebra	structural block clone x2 (5 stmts): gigatoken::pretokenize::fast::cl100k_family::family_algebra, gigatoken::pretokenize::fast::o200k_family::o200k_algebra	real	a genuine repeated block: the same statements carry the same decision in 2 places (gigatoken::pretokenize::fast::cl100k_family::family_algebra, gigatoken::pretokenize::fast::o200k_family::o200k_algebra), so the next fix lands in one of them
src/pretokenize/fast/o200k_family.rs:1308:11:clone-block:c5b43a0a36c7	rs:11	structural-clones	clone-block	indexed	src/pretokenize/fast/o200k_family.rs	1308	gigatoken::pretokenize::fast::o200k_family::batch_masks	structural block clone x3 (8 stmts): gigatoken::pretokenize::fast::cl100k_family::batch_masks, gigatoken::pretokenize::fast::o200k_family::batch_masks, gigatoken::pretokenize::fast::r50k::batch_masks	real	a genuine repeated block: the same statements carry the same decision in 3 places (gigatoken::pretokenize::fast::cl100k_family::batch_masks, gigatoken::pretokenize::fast::o200k_family::batch_masks, gigatoken::pretokenize::fast::r50k::batch_masks), so the next fix lands in one of them
src/pretokenize/fast/o200k_family.rs:1308:11:clone-block:a42f84947699	rs:11	structural-clones	clone-block	indexed	src/pretokenize/fast/o200k_family.rs	1308	gigatoken::pretokenize::fast::o200k_family::batch_masks	structural block clone x2 (9 stmts): gigatoken::pretokenize::fast::cl100k_family::batch_masks, gigatoken::pretokenize::fast::o200k_family::batch_masks	real	a genuine repeated block: the same statements carry the same decision in 2 places (gigatoken::pretokenize::fast::cl100k_family::batch_masks, gigatoken::pretokenize::fast::o200k_family::batch_masks), so the next fix lands in one of them
src/pretokenize/fast/o200k_family.rs:1323:11:clone-block:cd1afcffa03b	rs:11	structural-clones	clone-block	indexed	src/pretokenize/fast/o200k_family.rs	1323	gigatoken::pretokenize::fast::o200k_family::batch_masks	structural block clone x2 (7 stmts): gigatoken::pretokenize::fast::cl100k_family::batch_masks, gigatoken::pretokenize::fast::o200k_family::batch_masks	real	a genuine repeated block: the same statements carry the same decision in 2 places (gigatoken::pretokenize::fast::cl100k_family::batch_masks, gigatoken::pretokenize::fast::o200k_family::batch_masks), so the next fix lands in one of them
src/pretokenize/fast/o200k_family.rs:1471:11:clone-block:18513fc4af2c	rs:11	structural-clones	clone-block	indexed	src/pretokenize/fast/o200k_family.rs	1471	gigatoken::pretokenize::fast::o200k_family::ascii_extra_avx2	structural block clone x2 (5 stmts): gigatoken::pretokenize::fast::mask::ascii_masks_avx2, gigatoken::pretokenize::fast::o200k_family::ascii_extra_avx2	real	a genuine repeated block: the same statements carry the same decision in 2 places (gigatoken::pretokenize::fast::mask::ascii_masks_avx2, gigatoken::pretokenize::fast::o200k_family::ascii_extra_avx2), so the next fix lands in one of them
src/pretokenize/fast/o200k_family.rs:1481:11:clone-block:b0dda978eb6c	rs:11	structural-clones	clone-block	indexed	src/pretokenize/fast/o200k_family.rs	1481	gigatoken::pretokenize::fast::o200k_family::ascii_extra_avx2	structural block clone x2 (5 stmts): gigatoken::pretokenize::fast::mask::ascii_masks_avx2, gigatoken::pretokenize::fast::o200k_family::ascii_extra_avx2	real	a genuine repeated block: the same statements carry the same decision in 2 places (gigatoken::pretokenize::fast::mask::ascii_masks_avx2, gigatoken::pretokenize::fast::o200k_family::ascii_extra_avx2), so the next fix lands in one of them
src/pretokenize/fast/olmo3.rs:35:11:clone:49e07e6f74c7	rs:11	structural-clones	clone	indexed	src/pretokenize/fast/olmo3.rs	35	gigatoken::pretokenize::fast::olmo3::Olmo3Scheme::batch_masks	structural clone x4: gigatoken::pretokenize::fast::cl100k::Cl100kScheme::batch_masks, gigatoken::pretokenize::fast::olmo3::Olmo3Scheme::batch_masks, gigatoken::pretokenize::fast::qwen2::Qwen2Scheme::batch_masks +1 more	real	a genuine whole-function clone across 4 definitions (gigatoken::pretokenize::fast::cl100k::Cl100kScheme::batch_masks, gigatoken::pretokenize::fast::olmo3::Olmo3Scheme::batch_masks, gigatoken::pretokenize::fast::qwen2::Qwen2Scheme::batch_masks +1 more) - one behaviour with 4 homes
src/pretokenize/fast/olmo3.rs:44:11:clone:127f1fd2a9c6	rs:11	structural-clones	clone	indexed	src/pretokenize/fast/olmo3.rs	44	gigatoken::pretokenize::fast::olmo3::Olmo3Scheme::batch_masks_x86	structural clone x4: gigatoken::pretokenize::fast::cl100k::Cl100kScheme::batch_masks_x86, gigatoken::pretokenize::fast::olmo3::Olmo3Scheme::batch_masks_x86, gigatoken::pretokenize::fast::qwen2::Qwen2Scheme::batch_masks_x86 +1 more	real	a genuine whole-function clone across 4 definitions (gigatoken::pretokenize::fast::cl100k::Cl100kScheme::batch_masks_x86, gigatoken::pretokenize::fast::olmo3::Olmo3Scheme::batch_masks_x86, gigatoken::pretokenize::fast::qwen2::Qwen2Scheme::batch_masks_x86 +1 more) - one behaviour with 4 homes
src/pretokenize/fast/olmo3.rs:85:11:clone:3226c0bc051c	rs:11	structural-clones	clone	indexed	src/pretokenize/fast/olmo3.rs	85	gigatoken::pretokenize::fast::olmo3::FastOlmo3Pretokenizer::next	structural clone x9: gigatoken::pretokenize::fast::cl100k::FastCl100kPretokenizer::next, gigatoken::pretokenize::fast::kimi::FastKimiPretokenizer::next, gigatoken::pretokenize::fast::nemotron::FastNemotronPretokenizer::next +6 more	real	a genuine whole-function clone across 9 definitions (gigatoken::pretokenize::fast::cl100k::FastCl100kPretokenizer::next, gigatoken::pretokenize::fast::kimi::FastKimiPretokenizer::next, gigatoken::pretokenize::fast::nemotron::FastNemotronPretokenizer::next +6 more) - one behaviour with 9 homes
src/pretokenize/fast/olmo3.rs:98:11:clone:7aa00e22ea20	rs:11	structural-clones	clone	indexed	src/pretokenize/fast/olmo3.rs	98	gigatoken::pretokenize::fast::olmo3::ws_token_end	structural clone x2: gigatoken::pretokenize::fast::olmo3::ws_token_end, gigatoken::pretokenize::fast::qwen2::ws_token_end	real	a genuine whole-function clone across 2 definitions (gigatoken::pretokenize::fast::olmo3::ws_token_end, gigatoken::pretokenize::fast::qwen2::ws_token_end) - one behaviour with 2 homes
src/pretokenize/fast/olmo3.rs:99:11:clone-block:06d6cab3cc65	rs:11	structural-clones	clone-block	indexed	src/pretokenize/fast/olmo3.rs	99	gigatoken::pretokenize::fast::olmo3::ws_token_end	structural block clone x3 (5 stmts): gigatoken::pretokenize::fast::cl100k::ws_token_end, gigatoken::pretokenize::fast::olmo3::ws_token_end, gigatoken::pretokenize::fast::qwen2::ws_token_end	real	a genuine repeated block: the same statements carry the same decision in 3 places (gigatoken::pretokenize::fast::cl100k::ws_token_end, gigatoken::pretokenize::fast::olmo3::ws_token_end, gigatoken::pretokenize::fast::qwen2::ws_token_end), so the next fix lands in one of them
src/pretokenize/fast/olmo3.rs:139:11:clone:68307b6992d8	rs:11	structural-clones	clone	indexed	src/pretokenize/fast/olmo3.rs	139	gigatoken::pretokenize::fast::olmo3::advance_pos	structural clone x2: gigatoken::pretokenize::fast::cl100k::advance_pos, gigatoken::pretokenize::fast::olmo3::advance_pos	real	a genuine whole-function clone across 2 definitions (gigatoken::pretokenize::fast::cl100k::advance_pos, gigatoken::pretokenize::fast::olmo3::advance_pos) - one behaviour with 2 homes
src/pretokenize/fast/olmo3.rs:149:11:clone-block:02b2998aeb55	rs:11	structural-clones	clone-block	indexed	src/pretokenize/fast/olmo3.rs	149	gigatoken::pretokenize::fast::olmo3::advance_pos	structural block clone x4 (5 stmts): gigatoken::pretokenize::fast::cl100k::advance_pos, gigatoken::pretokenize::fast::olmo3::advance_pos, gigatoken::pretokenize::fast::qwen2::advance_pos +1 more	real	a genuine repeated block: the same statements carry the same decision in 4 places (gigatoken::pretokenize::fast::cl100k::advance_pos, gigatoken::pretokenize::fast::olmo3::advance_pos, gigatoken::pretokenize::fast::qwen2::advance_pos +1 more), so the next fix lands in one of them
src/pretokenize/fast/olmo3.rs:149:11:clone-block:c2f847f51678	rs:11	structural-clones	clone-block	indexed	src/pretokenize/fast/olmo3.rs	149	gigatoken::pretokenize::fast::olmo3::advance_pos	structural block clone x3 (6 stmts): gigatoken::pretokenize::fast::cl100k::advance_pos, gigatoken::pretokenize::fast::olmo3::advance_pos, gigatoken::pretokenize::fast::qwen2::advance_pos	real	a genuine repeated block: the same statements carry the same decision in 3 places (gigatoken::pretokenize::fast::cl100k::advance_pos, gigatoken::pretokenize::fast::olmo3::advance_pos, gigatoken::pretokenize::fast::qwen2::advance_pos), so the next fix lands in one of them
src/pretokenize/fast/olmo3.rs:181:11:clone-block:2d6d3d051722	rs:11	structural-clones	clone-block	indexed	src/pretokenize/fast/olmo3.rs	181	gigatoken::pretokenize::fast::olmo3::advance_pos	structural block clone x2 (9 stmts): gigatoken::pretokenize::fast::cl100k::advance_pos, gigatoken::pretokenize::fast::olmo3::advance_pos	real	a genuine repeated block: the same statements carry the same decision in 2 places (gigatoken::pretokenize::fast::cl100k::advance_pos, gigatoken::pretokenize::fast::olmo3::advance_pos), so the next fix lands in one of them
src/pretokenize/fast/olmo3.rs:207:11:clone-block:ea0f35b59319	rs:11	structural-clones	clone-block	indexed	src/pretokenize/fast/olmo3.rs	207	gigatoken::pretokenize::fast::olmo3::advance_pos	structural block clone x4 (6 stmts): gigatoken::pretokenize::fast::cl100k::advance_pos, gigatoken::pretokenize::fast::olmo3::advance_pos, gigatoken::pretokenize::fast::qwen2::advance_pos +1 more	real	a genuine repeated block: the same statements carry the same decision in 4 places (gigatoken::pretokenize::fast::cl100k::advance_pos, gigatoken::pretokenize::fast::olmo3::advance_pos, gigatoken::pretokenize::fast::qwen2::advance_pos +1 more), so the next fix lands in one of them
src/pretokenize/fast/olmo3.rs:208:11:clone-block:aa413464f0f1	rs:11	structural-clones	clone-block	indexed	src/pretokenize/fast/olmo3.rs	208	gigatoken::pretokenize::fast::olmo3::advance_pos	structural block clone x4 (5 stmts): gigatoken::pretokenize::fast::cl100k::advance_pos, gigatoken::pretokenize::fast::olmo3::advance_pos, gigatoken::pretokenize::fast::qwen2::advance_pos +1 more	real	a genuine repeated block: the same statements carry the same decision in 4 places (gigatoken::pretokenize::fast::cl100k::advance_pos, gigatoken::pretokenize::fast::olmo3::advance_pos, gigatoken::pretokenize::fast::qwen2::advance_pos +1 more), so the next fix lands in one of them
src/pretokenize/fast/olmo3.rs:209:11:clone-block:aaec9161690f	rs:11	structural-clones	clone-block	indexed	src/pretokenize/fast/olmo3.rs	209	gigatoken::pretokenize::fast::olmo3::advance_pos	structural block clone x4 (5 stmts): gigatoken::pretokenize::fast::cl100k::advance_pos, gigatoken::pretokenize::fast::olmo3::advance_pos, gigatoken::pretokenize::fast::qwen2::advance_pos +1 more	real	a genuine repeated block: the same statements carry the same decision in 4 places (gigatoken::pretokenize::fast::cl100k::advance_pos, gigatoken::pretokenize::fast::olmo3::advance_pos, gigatoken::pretokenize::fast::qwen2::advance_pos +1 more), so the next fix lands in one of them
src/pretokenize/fast/qwen2.rs:37:11:clone:49e07e6f74c7	rs:11	structural-clones	clone	indexed	src/pretokenize/fast/qwen2.rs	37	gigatoken::pretokenize::fast::qwen2::Qwen2Scheme::batch_masks	structural clone x4: gigatoken::pretokenize::fast::cl100k::Cl100kScheme::batch_masks, gigatoken::pretokenize::fast::olmo3::Olmo3Scheme::batch_masks, gigatoken::pretokenize::fast::qwen2::Qwen2Scheme::batch_masks +1 more	real	a genuine whole-function clone across 4 definitions (gigatoken::pretokenize::fast::cl100k::Cl100kScheme::batch_masks, gigatoken::pretokenize::fast::olmo3::Olmo3Scheme::batch_masks, gigatoken::pretokenize::fast::qwen2::Qwen2Scheme::batch_masks +1 more) - one behaviour with 4 homes
src/pretokenize/fast/qwen2.rs:46:11:clone:127f1fd2a9c6	rs:11	structural-clones	clone	indexed	src/pretokenize/fast/qwen2.rs	46	gigatoken::pretokenize::fast::qwen2::Qwen2Scheme::batch_masks_x86	structural clone x4: gigatoken::pretokenize::fast::cl100k::Cl100kScheme::batch_masks_x86, gigatoken::pretokenize::fast::olmo3::Olmo3Scheme::batch_masks_x86, gigatoken::pretokenize::fast::qwen2::Qwen2Scheme::batch_masks_x86 +1 more	real	a genuine whole-function clone across 4 definitions (gigatoken::pretokenize::fast::cl100k::Cl100kScheme::batch_masks_x86, gigatoken::pretokenize::fast::olmo3::Olmo3Scheme::batch_masks_x86, gigatoken::pretokenize::fast::qwen2::Qwen2Scheme::batch_masks_x86 +1 more) - one behaviour with 4 homes
src/pretokenize/fast/qwen2.rs:87:11:clone:3226c0bc051c	rs:11	structural-clones	clone	indexed	src/pretokenize/fast/qwen2.rs	87	gigatoken::pretokenize::fast::qwen2::FastQwen2Pretokenizer::next	structural clone x9: gigatoken::pretokenize::fast::cl100k::FastCl100kPretokenizer::next, gigatoken::pretokenize::fast::kimi::FastKimiPretokenizer::next, gigatoken::pretokenize::fast::nemotron::FastNemotronPretokenizer::next +6 more	real	a genuine whole-function clone across 9 definitions (gigatoken::pretokenize::fast::cl100k::FastCl100kPretokenizer::next, gigatoken::pretokenize::fast::kimi::FastKimiPretokenizer::next, gigatoken::pretokenize::fast::nemotron::FastNemotronPretokenizer::next +6 more) - one behaviour with 9 homes
src/pretokenize/fast/qwen2.rs:100:11:clone:7aa00e22ea20	rs:11	structural-clones	clone	indexed	src/pretokenize/fast/qwen2.rs	100	gigatoken::pretokenize::fast::qwen2::ws_token_end	structural clone x2: gigatoken::pretokenize::fast::olmo3::ws_token_end, gigatoken::pretokenize::fast::qwen2::ws_token_end	real	a genuine whole-function clone across 2 definitions (gigatoken::pretokenize::fast::olmo3::ws_token_end, gigatoken::pretokenize::fast::qwen2::ws_token_end) - one behaviour with 2 homes
src/pretokenize/fast/qwen2.rs:101:11:clone-block:06d6cab3cc65	rs:11	structural-clones	clone-block	indexed	src/pretokenize/fast/qwen2.rs	101	gigatoken::pretokenize::fast::qwen2::ws_token_end	structural block clone x3 (5 stmts): gigatoken::pretokenize::fast::cl100k::ws_token_end, gigatoken::pretokenize::fast::olmo3::ws_token_end, gigatoken::pretokenize::fast::qwen2::ws_token_end	real	a genuine repeated block: the same statements carry the same decision in 3 places (gigatoken::pretokenize::fast::cl100k::ws_token_end, gigatoken::pretokenize::fast::olmo3::ws_token_end, gigatoken::pretokenize::fast::qwen2::ws_token_end), so the next fix lands in one of them
src/pretokenize/fast/qwen2.rs:151:11:clone-block:02b2998aeb55	rs:11	structural-clones	clone-block	indexed	src/pretokenize/fast/qwen2.rs	151	gigatoken::pretokenize::fast::qwen2::advance_pos	structural block clone x4 (5 stmts): gigatoken::pretokenize::fast::cl100k::advance_pos, gigatoken::pretokenize::fast::olmo3::advance_pos, gigatoken::pretokenize::fast::qwen2::advance_pos +1 more	real	a genuine repeated block: the same statements carry the same decision in 4 places (gigatoken::pretokenize::fast::cl100k::advance_pos, gigatoken::pretokenize::fast::olmo3::advance_pos, gigatoken::pretokenize::fast::qwen2::advance_pos +1 more), so the next fix lands in one of them
src/pretokenize/fast/qwen2.rs:151:11:clone-block:c2f847f51678	rs:11	structural-clones	clone-block	indexed	src/pretokenize/fast/qwen2.rs	151	gigatoken::pretokenize::fast::qwen2::advance_pos	structural block clone x3 (6 stmts): gigatoken::pretokenize::fast::cl100k::advance_pos, gigatoken::pretokenize::fast::olmo3::advance_pos, gigatoken::pretokenize::fast::qwen2::advance_pos	real	a genuine repeated block: the same statements carry the same decision in 3 places (gigatoken::pretokenize::fast::cl100k::advance_pos, gigatoken::pretokenize::fast::olmo3::advance_pos, gigatoken::pretokenize::fast::qwen2::advance_pos), so the next fix lands in one of them
src/pretokenize/fast/qwen2.rs:204:11:clone-block:9c2a4e80c8e4	rs:11	structural-clones	clone-block	indexed	src/pretokenize/fast/qwen2.rs	204	gigatoken::pretokenize::fast::qwen2::advance_pos	structural block clone x2 (7 stmts): gigatoken::pretokenize::fast::qwen2::advance_pos, gigatoken::pretokenize::fast::qwen3_5::advance_pos	real	a genuine repeated block: the same statements carry the same decision in 2 places (gigatoken::pretokenize::fast::qwen2::advance_pos, gigatoken::pretokenize::fast::qwen3_5::advance_pos), so the next fix lands in one of them
src/pretokenize/fast/qwen2.rs:209:11:clone-block:ea0f35b59319	rs:11	structural-clones	clone-block	indexed	src/pretokenize/fast/qwen2.rs	209	gigatoken::pretokenize::fast::qwen2::advance_pos	structural block clone x4 (6 stmts): gigatoken::pretokenize::fast::cl100k::advance_pos, gigatoken::pretokenize::fast::olmo3::advance_pos, gigatoken::pretokenize::fast::qwen2::advance_pos +1 more	real	a genuine repeated block: the same statements carry the same decision in 4 places (gigatoken::pretokenize::fast::cl100k::advance_pos, gigatoken::pretokenize::fast::olmo3::advance_pos, gigatoken::pretokenize::fast::qwen2::advance_pos +1 more), so the next fix lands in one of them
src/pretokenize/fast/qwen2.rs:210:11:clone-block:aa413464f0f1	rs:11	structural-clones	clone-block	indexed	src/pretokenize/fast/qwen2.rs	210	gigatoken::pretokenize::fast::qwen2::advance_pos	structural block clone x4 (5 stmts): gigatoken::pretokenize::fast::cl100k::advance_pos, gigatoken::pretokenize::fast::olmo3::advance_pos, gigatoken::pretokenize::fast::qwen2::advance_pos +1 more	real	a genuine repeated block: the same statements carry the same decision in 4 places (gigatoken::pretokenize::fast::cl100k::advance_pos, gigatoken::pretokenize::fast::olmo3::advance_pos, gigatoken::pretokenize::fast::qwen2::advance_pos +1 more), so the next fix lands in one of them
src/pretokenize/fast/qwen2.rs:211:11:clone-block:aaec9161690f	rs:11	structural-clones	clone-block	indexed	src/pretokenize/fast/qwen2.rs	211	gigatoken::pretokenize::fast::qwen2::advance_pos	structural block clone x4 (5 stmts): gigatoken::pretokenize::fast::cl100k::advance_pos, gigatoken::pretokenize::fast::olmo3::advance_pos, gigatoken::pretokenize::fast::qwen2::advance_pos +1 more	real	a genuine repeated block: the same statements carry the same decision in 4 places (gigatoken::pretokenize::fast::cl100k::advance_pos, gigatoken::pretokenize::fast::olmo3::advance_pos, gigatoken::pretokenize::fast::qwen2::advance_pos +1 more), so the next fix lands in one of them
src/pretokenize/fast/qwen3_5.rs:38:11:clone:49e07e6f74c7	rs:11	structural-clones	clone	indexed	src/pretokenize/fast/qwen3_5.rs	38	gigatoken::pretokenize::fast::qwen3_5::Qwen35Scheme::batch_masks	structural clone x4: gigatoken::pretokenize::fast::cl100k::Cl100kScheme::batch_masks, gigatoken::pretokenize::fast::olmo3::Olmo3Scheme::batch_masks, gigatoken::pretokenize::fast::qwen2::Qwen2Scheme::batch_masks +1 more	real	a genuine whole-function clone across 4 definitions (gigatoken::pretokenize::fast::cl100k::Cl100kScheme::batch_masks, gigatoken::pretokenize::fast::olmo3::Olmo3Scheme::batch_masks, gigatoken::pretokenize::fast::qwen2::Qwen2Scheme::batch_masks +1 more) - one behaviour with 4 homes
src/pretokenize/fast/qwen3_5.rs:47:11:clone:127f1fd2a9c6	rs:11	structural-clones	clone	indexed	src/pretokenize/fast/qwen3_5.rs	47	gigatoken::pretokenize::fast::qwen3_5::Qwen35Scheme::batch_masks_x86	structural clone x4: gigatoken::pretokenize::fast::cl100k::Cl100kScheme::batch_masks_x86, gigatoken::pretokenize::fast::olmo3::Olmo3Scheme::batch_masks_x86, gigatoken::pretokenize::fast::qwen2::Qwen2Scheme::batch_masks_x86 +1 more	real	a genuine whole-function clone across 4 definitions (gigatoken::pretokenize::fast::cl100k::Cl100kScheme::batch_masks_x86, gigatoken::pretokenize::fast::olmo3::Olmo3Scheme::batch_masks_x86, gigatoken::pretokenize::fast::qwen2::Qwen2Scheme::batch_masks_x86 +1 more) - one behaviour with 4 homes
src/pretokenize/fast/qwen3_5.rs:88:11:clone:3226c0bc051c	rs:11	structural-clones	clone	indexed	src/pretokenize/fast/qwen3_5.rs	88	gigatoken::pretokenize::fast::qwen3_5::FastQwen35Pretokenizer::next	structural clone x9: gigatoken::pretokenize::fast::cl100k::FastCl100kPretokenizer::next, gigatoken::pretokenize::fast::kimi::FastKimiPretokenizer::next, gigatoken::pretokenize::fast::nemotron::FastNemotronPretokenizer::next +6 more	real	a genuine whole-function clone across 9 definitions (gigatoken::pretokenize::fast::cl100k::FastCl100kPretokenizer::next, gigatoken::pretokenize::fast::kimi::FastKimiPretokenizer::next, gigatoken::pretokenize::fast::nemotron::FastNemotronPretokenizer::next +6 more) - one behaviour with 9 homes
