ts	phase	decision	why	evidence	result
2026-08-28T01:00	todo2/judge	#56 cut on variables: the resample at 20260849 read 10 real / 10 fp on the public population, 9 fps constants only tests read (`HARDCODED` coefficients, fixtures-by-design, packet-id aliases documented as oracle evidence) against 1 real constant; functions, classes and methods 9 / 1	a constant carries no behaviour to ship, so "delete both" misreads a convention; 9 fps removed per real dropped	../sightline-todo2/judge/packaging-56-resample.tsv + .notes.md	cut (variables)
2026-08-28T01:20	todo2/cut	#36 `cast-lie` arm cut: 1 real / 15 fp on R+M+asciimatics (seed 20260848, the whole pool of 16)	the fps are structural and the checker's, not the cast's: 8 torch `register_buffer` reads whose union is the `nn.Module.__getattr__ -> Tensor | Module` stub, 5 list-subscripts guarded by an `is None` test the checker will not narrow, 2 container-widened Optionals the factory always supplies; the one real (a `list | tuple` cast) survives only a restriction to bare-name arguments, which leaves a pool of 1 - unmeasurable, so cut, provers/casts.py with it	../sightline-todo2/judge/context-36-cast-lie.tsv + .notes.md	cut
2026-08-28T01:30	todo2/emit	#35/#32's import-time guard types an unspellable receiver through the oracle; `ndarray.setflags`, `numpy.linspace` and `str.replace` join INERT_CALLS, `pathlib.Path` stays out a second time	a method on a module global or on a call's result had no spelling a catalog could hold, so its module was import-time work by default; one span query per such receiver (the same types pass, 105/74/392 queries on L/R/M, no measurable wall) spells it `<class>.<method>` - call edges do not answer it (`_KNOT_GRID.setflags` is UNRESOLVED with no candidates). Kinds join only by measurement: each unlocked hoist applied on a detached HEAD worktree, re-audited and its repo's suite run. `Path.resolve` is clean but every class naming it also runs `pathlib.Path`, so it moves nothing and stays out (the rule that held `numpy.linspace` out last round). `pathlib.Path` failed again on ROFL's isolated-bootstrap test, bisected to the two `rofl.metadata -> rofl.data` hoists - a grown import surface, not a kind of work; the residue is a fresh todo row	../sightline-todo2/emit-after/hoist-guard.txt; fix_check L 277 -> 280 (#35 25 -> 28), R 80, M 335, PASS; corpus_run emit-after --diff-against=before: no deltas	done
2026-08-28T01:30	todo2/judge	#60 ships at 6 real / 1 fp (20260849, the whole R+M pool of 8 after the two restrictions): the eighth row claimed "0 references" of a def a module-level `if` block binds and an attribute assignment installs - a facts defect (`_collect_bindings` never entered module-level blocks, so such a def's loads resolved to nothing), fixed with a pinning test; the remaining fp is an unannotated callback receiver, the graph blind spot the rule's record names	indexed bar 0.8; a facts bug that makes a message false is fixed, not restricted around	../sightline-todo2/judge/dead-graph-60-resample.tsv + .notes.md; tests/facts/test_build.py::test_a_def_under_a_module_level_block_binds	shipped
2026-08-28T01:40	todo2/packaging	two refinements the corpus receipt forced: a `[project]` classified `Private :: Do Not Upload` is not a distribution, and a directory with its own `__init__.py` is never an import root	lol-predictor declares the private-package guard and packages through setuptools packages.find: read as published it lost 23 #5 and 20 #37 findings on the clean pole. merged-calculator's `src/` is a package (`src/__init__.py`), so its own imports are `src.calculator.*`: making every root `src` an import root renamed 100+ modules and broke the corpus config's family-P hot roots (#41 5 -> 2, #27 108 -> 73, #42 19 -> 40). With both, the corpus diff vs the before-capture is #56 and nothing else	../sightline-todo2/packaging-after/{lol-predictor,ROFL-File-Information,merged-calculator}.json --diff-against=../sightline-todo2/before	done
2026-08-28T01:40	todo2/packaging	#56's population on the three corpus repos: L 1 -> 49, R 2 -> 54, M 14 -> 39, unjudged	all three are applications (L by its private classifier, R has no pyproject, M declares no build), so #56 now judges their public symbols - the change the rule wanted. 142 new keys, sheets written with blank verdicts; the seeded sample (20260848, min(20, pool) per tier over R+M, pool 93 indexed) is the judge wave's, and #56's RULE_PRECISION row is stale until it lands	../sightline-todo2/packaging-after/{lol-predictor,ROFL-File-Information,merged-calculator}.56.tsv; sample-56-20260848.txt	open
2026-08-28T01:40	todo2/cut	#11 `drifted-twin` arm cut: 1 real / 25 fp on M (seed 20260848, 26 of 33 sampled)	22 of the fps are per-champion, per-ability declaration tables where the one differing statement is the per-ability fact (an optional `detail`, a fail-closed `event_order_certified`); two messages were false - interchangeable `entry[<str>] = <const>` assigns let the diff misplace the gap; the arm also misses its motivating site (authlib P1-88 needs a substitution too). The one real (`scenario._short_string` vs `request_parsing.request_string`) survives no restriction with a measurable pool	../sightline-todo2/judge/clones-11-drifted-twin.tsv + .notes.md	cut
2026-08-28T02:00	todo2/clones	#11's block groups are the maximal repeats of a suffix array over the per-statement digest lists; `_maximal` and `_MAX_BLOCK_STMTS` retire	the +/-1 heuristic was already exactly the maximality test (extend every occurrence one step and compare occurrence counts = the LCP interval's right/left-diverse condition), so the corpus groups are identical - L 20 / R 97 / M 151, 0 lost, 0 gained, 0 rekeyed; no repeat ran past the 60-statement window cap, which is the only shape the cap could have mis-sized. Only positions whose 5-statement window recurs enter the array, so it is a few thousand suffixes, not 62k	../sightline-todo2/clones-after/cmp_blocks.py (old module loaded from git beside the new one, same RepoFacts); corpus_run receipt ../sightline-todo2/clones-after/, deltas none on L and R	done
2026-08-28T02:00	todo2/clones	#11's `drifted-twin:` arm ships unjudged: bodies one insertion apart, >= 5 shared digests, no substitution, reported at the copy that lacks the statement	one fact with a gap is the highest-value thing #11's digest runs already hold (authlib wave-1's own words); the pair is never a `clone:` group because that arm needs the bodies identical. Floors are the family's, declared before measuring: >= 5 shared digests (`_MIN_BLOCK_STMTS`) and the shorter body over `_MIN_CLONE_NODES`, the same price the whole-body arm pays. Pool L 0 / R 0 / M 33 - the only corpus delta of the change (#11 M 686 -> 719)	tests/rules/test_surface.py::TestRule11DriftedTwins (fires, silent two apart, silent at four shared); ../sightline-todo2/clones-after/sample-11-drifted-twin.txt (20 of 33, seed 20260848)	open
2026-08-28T02:00	todo2/clones	the arm does not reach its motivating row: authlib P1-88 is unreachable at any digest floor	sync `_on_update_token` is 2 statements, the async twin 1, and their shared `if` differs blind - `callable(self._update_token)` vs `self._update_token` digest ac30fc5670e9 vs 3bba32e7ad58 - so the pair is edit distance 2 with a substitution, not one insertion. The judge's own tally called P1-100 the same class (threshold-miss at 2 statements). A substitution reading is the next arm (docs/todo.md asides), not a floor change	../sightline-todo2/clones-after/authlib.11.tsv (101 #11 rows at 772bc72f, 0 `drifted-twin`); corpus-ext/reports/authlib.wave1.md P1-88	done
2026-08-28T02:00	todo2/clones	the row's perf bar (#11 under 3 s) is not met and is re-aimed: the cost is `git blame`, not the window enumeration	measured on M: `git_ages.prime` 7.76 s over 506 distinct files (2,079 whole-body clone members) against `mine()` 3.0 s, and the window enumeration was ~0.2 s of it - `size()`'s `ast.walk` was the mining cost, now memoized per node with the dump memo (`_Shapes`). Paired old/new `mine()` 3.74 -> 3.03 s (median of 3 alternating runs, one process); the whole-audit pair 8.09 -> 7.73 s is unreadable, every other pass moved +10-15 % between the runs. benchmarks.md's `the window enumeration being the cost` corrected	../sightline-todo2/clones-after/paired.py, ../sightline-todo2/clones-after/profile-M-{before,after}.json; benchmarks.md "#11's bill"	done
2026-08-28T02:00	todo2/clones	baseline +1 `27|sightline.provers.clones`; the honest fix is left for the merge	the module crosses #27's 400-line price at 448 and holds two concepts - the blind normalizer every clone-shaped rule keys on (#11/#20/#21) and #11's mining. Splitting `normalize`/`size`/`digest` into their own prover module is the fix; it is a design commitment across a shared import and was not made unilaterally mid-round. Five modules already carry the same price in the baseline	.sightline-baseline.json; scripts/check.py own_gate	open
2026-08-28T02:00	todo2/close	the architecture.md diet aside closes: 3.5k est tokens against the 6k bar (after the round's family sentences) (18.8k at the frame), every rule ruling on its @rule record / docstring (`explain`) and priced history in decisions.tsv - the doc sweep commit 9768ff7 did the work, the row outlived it	architecture.md 153 lines; CLAUDE.md "Read by task"	architecture.md	closed
2026-08-28T02:10	todo2/worlds	Counterfactual worlds group-tested: the vetoed set split where the errors are (the members whose own callee body hosts one, and the rest), halving where no such split exists, and a receipt in a shared body attributed by the operand the diagnostic points at	the isolation pass, not the merged world, was the cost: #10 on merged-calculator isolated 95 suspects for 16 true vetoes (18.28 s of a 48.0 s audit), and the 95 is the file-level watch - one broken widening in damage.py makes all 29 splices in that file suspects. Blind halving cannot undo that at 17 percent veto density (both halves keep a culprit; measured 95 -> 84 live after one split, 19.6 -> 16.2 s). All 26 of the merged world's added errors sat inside a spliced body, so the split goes on that evidence: 96 worlds -> 23, verdicts unchanged (16 veto / 240 clean)	../sightline-todo2/worlds-after/profile-{before,after}.json (worlds #10 asks for 19.0 -> 7.7 s, #10's row 20.3 -> 9.3, audit 48.0 -> 38.7, 2498 findings both); walls.json M 53.0 -> 42.8 s with zero deltas on all three repos; fix output byte-identical (162497 bytes) vs the base archive; fix_check merged-calculator PASS	done
2026-08-28T02:10	todo2/worlds	The fork's reportUnnecessary* message does not name the operand - the diagnostic's column does	the row assumed `isinstance(x, ...)` rode the message; a probe reads `Unnecessary isinstance call; "str" is always an instance of "str"`, `Condition will always evaluate to False since the types "str" and "None" have no overlap`, `Value is already of type "str"` - types only. The column opens the tested expression, so the operand is read from the world's own line at that column and matched against the parameters the body's splices annotate (the ast.arg each edit lands on); a line naming two of them resolves nothing and falls back to isolation	probe $TEMP/sl-worlds/probe_msgs.py; tests/provers/test_counterfactual.py::test_two_receipts_in_one_body_are_told_apart_by_operand and ::test_a_receipt_naming_two_spliced_params_falls_back_to_isolation	done
2026-08-28T02:10	todo2/worlds	merged-calculator's verified fix coverage reads 335, not benchmarks' 387	not the worlds unit's: its `fix` output is byte-identical to the base archive's over the same tree, so the base emits the same patches. #48 62 -> 13 and #39 34 -> 30 moved in the fixes round (a3c2558) and were never re-measured; #10 reads 239 against 238	scripts/fix_check.py ../sightline-todo2/worlds-after merged-calculator (PASS, suite 15058 passed post-apply); worlds-after/merged{,-before}.diff	open - L and R await a re-measure at the round's close
2026-08-28T02:10	todo2/cut	#58's `reportPossiblyUnbound` arm cut: 0 real / 20 fp at 20260848 (pool 23 on R+M)	15 reads sit under a test textually identical to the binder's on a value nothing mutates between, 4 under a sentinel only the binding branch moves, 1 after an unconditional rebinding the checker misses: ty does not correlate a reader's guard with the binder's, and no predicate short of that dataflow tells the shapes apart; the shim keeps the mapping at warning severity (a world adding only that read never vetoes)	../sightline-todo2/judge/fork2-58-possibly-unbound.tsv + .notes.md	cut
2026-08-28T02:30	todo2/judge	#58 restricted to its measured arm: `invalid-argument-type` 5/7 at 20260849 after the `**` splat restriction (rule-level 4/19 at 20260848, 9/20 at 20260849); `unresolved-attribute` cut at 7 real / 7 fp pooled (function-object attributes `fn.phase = BUFF`, monkeypatch seams, `SimpleNamespace` doubles), `invalid-assignment` at 0/2; return-type and override arms kept on fixtures, unmeasured (pool 24 + 1 on R+M)	the arm is the ty rule, so dropping a name is the monotone move the unit designed for; a second predicate restriction after the resample would be chasing the sample	../sightline-todo2/judge/oracle-z-58.tsv, oracle-z-58-resample.tsv + .notes.md	restricted
2026-08-28T02:30	todo2/judge	#56 restricted on its public population: 7 real / 13 fp at 20260848 -> a public constant is a declared surface (6 fps: `HARDCODED`, a schema module, certification objects), a method name two classes carry is unmeasurable by name (`db.reset()` read as `TimedStackState.reset`), a method on a class prod uses is a live type's helper (4 fps: "move it into the tests", not "delete both"), a keyword-only record field is `Unseen.kwargs` (1 fp); resampled at 20260849	every restriction is monotone and structural; 13 fps : 0 reals on the judged rows	../sightline-todo2/judge/packaging-56.tsv + .notes.md	restricted
2026-08-28T02:30	todo2/blame	#11's migration grace prices the reported copies alone, asked as one question per audit (`GitAges.youngest_ages_days`; `prime` + `newest_touch_age_days` and the blame cache retired with them): M's fan-out 507 files / 2,081 members -> 118 / 223, paired 4.40 -> 1.23 s, #11's pass 7.53 -> 4.68 s	no exact question reaches the bar - measured, not assumed: a file-level `git log --name-only` age is 0.35 s but reprices 583 of 693 groups (M's files are touched constantly); batched `git log -L` is superlinear (1.23 s for 200 of 2,081 ranges); a one-process `git log -p` replay is 3.88 s with no early stop and reimplements blame; branch-and-bound on file last-touch still needs 431 of 507 blames; a wider pool buys 4.62 -> 3.15 s. So the reading was re-argued, as the row's bar allows: a test twin answers the grace no more than it answers `_one_fact`, and 601 of the 693 groups were priced for findings they never emit	L/R/M finding sets identical, R byte-identical, top-20 identical on all three; 3 findings repriced, every one a prod copy whose twin is a test (ambessa.py:237 4.0 -> 84.0 - 2 days of test grace hid a 42-day-old prod clone); `../sightline-todo2/blame-{oldcode,after}/`, `blame-profiles/{profile-before,profile-after}.json`	shipped
2026-08-28T03:00	todo2/re-measure-4	#4 `interprocedural-redundant-check` stays retired: `facts.published` removes none of its 13 fps, so the re-audit reproduces the burial exactly - 1 real / 13 fp (93 percent) on the five g3 clones, all 14 verdicts carried by key, 0 vanished	the row's premise was that the published escape would take the eight GLM-V library-entry-point fps; it takes none of them. Those modules are loose scripts under `skills/*/scripts/`, published by a SKILL.md manifest - not a Python distribution, so the packaging read (`_published`) cannot see them, and no packaging read could without treating an agent-skill manifest as a build backend. The escape is not merely late for #4: the one real is `FileBrowser._populate_list`, a private method of a module GLM-V's sibling asciimatics does publish, so `publishes` correctly keeps it - a wider publication read subtracts reals, never adds them. The five chatgpt2api fps are the other class (the guard discharges the parameter's own declared type) and are untouched by publication: chatgpt2api publishes nothing. R+M carry a fresh unjudged pool of 7 (R 4, M 3, all indexed, seed 20260848), left unjudged: 7 reals would still pool to 8 / 13 = 62 percent, over the 30 percent bar, so no judge wave can reverse the burial	../sightline-todo2/re-measure-4-after/{chatgpt2api,GLM-V,wee-slack,asciimatics,cerberus}.4.tsv (carried from corpus-ext/sheets/*.wave1.tsv); {ROFL-File-Information,merged-calculator}.4.json; restore + revert at todo2/re-measure-4	closed
2026-08-28T03:10	todo2/close	`is_exported` no longer narrows to published modules: the g3 re-audit carried by site showed GLM-V losing 95 judged #50 reals and cerberus 1 for 0 fps, and #50 crossing the 30 percent bar (31 percent) on what remained	a restriction removing only reals fails the 3:1 price outright; an unpublished module's public def is the boundary its own package calls. The closed-world `published` escape (#5/#37/#48/#57) and #56's reading are unaffected	../sightline-todo2/g3-close.log (vanished #50 real: 95, 1); tests/rules/test_returns.py::TestExportedIsPublished	reverted
2026-08-28T03:40	todo2/dead-graph	`dead-by-graph` ships as sibling rule #60 at REPORT, indexed tier, and never reaches _SPLICERS	the row asked for a heuristic RATCHET arm of #32 and neither half survives the invariants: a rule cannot set its tier, and the evidence is the whole-program graph, so `WpEvidence` stamps WP -> indexed (bar 80 percent; the row's own judged bar stays 60). Posture is the gate's axis, and this claim's silence depends on the oracle resolving a caller - gating it would price the graph's blind spots instead of the code - so REPORT, which an arm inside #32 could not be. A distinct id also keeps the deletion emitters structurally out of reach: `_SPLICERS` is keyed by rule id, so #32's `dead-symbol:` claim stays the only one that patches	src/sightline/rules/dead.py rule_60; tests/rules/test_dead.py::TestRule60DeadByGraph; `explain 60`	shipped
2026-08-28T03:40	todo2/dead-graph	A name the graph holds no call edge for is one #60 may not claim: `provers/callgraph.unspoken` (unnamed sites by spelled name, AMBIGUOUS candidates, attribute names read as a value)	the first cut fired 40 times on the own repo and all 40 were reads the graph structurally cannot see - `@property`/`cached_property` access and `cache(self._compute)` - not dead defs. Counting an AMBIGUOUS candidate as a caller is separately what keeps a degraded run a subset: with no oracle a by-name guess stands as RESOLVED, so CHA's ambiguity is the only place a degraded graph can lack an edge the full one has. The reading is the graph's fact, not a rule's, so it lives in the prover	own audit --rules 60: 40 findings -> 1 (`Oracle._run`, whose only consumer is the fork's parity harness and which already carries a #56 suppression for it); corpus #60 L 5 / R 11 / M 17	shipped
2026-08-28T03:40	todo2/dead-graph	#27's price on `rules/dead.py` is baselined (430 lines, one hot symbol) rather than split	both ways out cost more than the line. A `dead_graph.py` has to import #32's judged set, which makes dead.py a two-reader hub and trades the price finding for a #27 fan-out one on the same file (measured: 15 internal imports, blocking) plus a #50 on the newly public helper; lifting the judged set into `rules/util.py` moves #32's exemptions away from #32. Family C's dead weight stays one home, as trust.py (1074 lines) and surface.py (1014) already do in the baseline	.sightline-baseline.json `27|sightline.rules.dead`: 1; own `gate --full` 0 blocking; check.py PASS	shipped
2026-08-28T04:00	todo2/close	`p_real` orders by the sample shrunk toward the tier bar (`precision.shrunk`: the posterior mean under four pseudo-observations at the bar), superseding the Wilson ruling: the blind review showed a Wilson bound beside a raw bar demoting every small measured sample below the unmeasured (#46 5/7 -> 0.36, #7 4/5 -> 0.38, #2 12/15 -> 0.55 all under an unjudged heuristic's 0.6)	one scale for measured and unmeasured: n = 0 sits at the bar, 5/5 (0.82 at 0.6) still ranks below 91/97 (0.93)	src/sightline/precision.py:shrunk; the review report	shipped
2026-08-28T04:00	todo2/close	blind review of the round's diff: the rank scale (fixed), #58's flood claim (rewritten), stale drifted-twin prose (deleted), `_on_a_splat` quadratic on a 5,000-error repo (one splat list per module), `describe.py` claiming no analysis (it runs one world pass), `receivers` default no caller used (required), `is_mutation_context` docstring (fixed); deferred to asides: `counterfactual._params` re-parsing source for the param the emitter had, `under("re")` coupling #41 to the effect table, `RULE_PRECISION` 1-tuples	seven fixes at the close, three asides priced for a next round	the reviewer's report; docs/todo.md asides	shipped
2026-08-28T04:30	todo2/gate-floors	Repo-scope fast gate stays closed: NO-GO for #32/#35/#9 in the fast gate, and the cost objection that closed it before is retired	Floors on merged-calculator (one repo-facts build, a fresh `Provers` per rule so each pays its own folds): #32 0.71 s, #35 0.29 s, #9 0.11 s - nearly all repo-wide fold (`live` 0.55, `unseen` 0.26, `import_graph` 0.14, `import_effects` 0.17) against warm bodies of 0.18 / 0.10 / 0.02 s. A name -> files index over M's 911 modules is 18,107 names / 0.66 MB / 5 ms to load and all four folds together 4.2 MB / 24 ms, so the 166 MB of the B-prime NO-GO was `RepoFacts`, not what these rules read, and the latency fits (gate_bench median 0.43 s + 29 ms). It closes on reach and grounding instead: #35 anchors a cycle at the SCC's sorted-first member, so 28 of the 34 modules in M's 6 cycles have nothing to report inside their own diff while re-anchoring would break the fast/full subset property; the three rules hold 41 findings over 911 modules (~0.45 per 10-file gate run) and #32's new-symbol arm fires on the write-then-call order; and the blocking claim "occurs nowhere else in the repo" would rest on 910 files the run never read, whose exact repair after a pull or branch switch costs 2.81 s (source walk) / 5.96 s (facts) against the 1 s budget. `gate --full` already reports all 41	../sightline-todo2/gate-floors-after/{floors,folds,cache,reach}.py + {floors,folds,cache,profile}-M.json; scripts/gate_bench.py ../../merged-calculator ../before/merged-calculator.json corpus/merged-calculator.toml (0.43 s, subset 3/3, 0 outside the diff)	closed - no code shipped
2026-08-28T04:30	todo2/gate-floors	A cached fold is only as sound as its staleness contract: the gate-side cache would have to be per-file shardable, and `live`/`unseen`/the import graph are not	They are merged repo-wide structures with no per-file provenance (`live_names` reads resolved call sites, so a file's contribution depends on other files' resolution). The shardable form is exactly the coarse name -> files index, which answers only #32's cross-file question - #35 needs the import graph (whose `first` holds ast nodes) and #9's monkeypatch arm needs the repo symbol table's kinds. Three structures, two of them a second home for a fact `provers/` already owns, against the invariant that a `scope="file"` rule never reads a repo-wide index	../sightline-todo2/gate-floors-after/cache-M.json (live 2.6 MB/10 ms, unseen 0.21 MB/1 ms, import graph 1.39 MB/13 ms, effects 0.03 MB); folds-M.json (arms: #32 14 dead-symbol / 13 dead-param / 1 dead-import, #35 6 entangled / 5 hoistable-import, #9 2 import-time-effect)	closed
2026-08-28T04:30	todo2/hoist	A hoist may not add an import edge out of a file set the repo copies as a unit; kind-level attribution (`INERT_CALLS`) then answers only the question it can	ROFL's `patch_compiler/bootstrap.py` stages `_ROFL_CONTAINER_FILES` (no `data.py`) and `_COMPILER_FILES` (no `validate.py`) into an isolated runtime, so `rofl.metadata -> rofl.data` breaks the copy, not the repo - and every catalogued kind would fail that test in that module's place. The predicate refuses exactly the four hoists the kind guard refused on ROFL (the bisected suite failure plus two `__main__ -> validate` no test covers: `bootstrap.py:308` imports `__main__` inside the staged tree) and touches no hoist that spliced before	provers/shipping.py; tests/rules/test_imports.py::TestHoistShippedSubset; ../sightline-todo2/hoist-after/hoist-guard.txt; base checker (fab97c7) and this one both emit 6 verified #35 patches over a `git archive HEAD` copy of ROFL, same cause set	done
2026-08-28T04:30	todo2/hoist	The round's ruling - refuse a hoist that pulls new modules into the hoister's import-time closure - was measured and refuted	`loads(graph, dst) - loads(graph, src)` is non-empty for 24 of lol-predictor's 26 splice proposals, all of which apply and pass the suite: it refuses both poles rather than telling them apart. The closure form of the shipped-set predicate went the same way (two staged targets refused because their closure reaches the other literal's modules and the directories `bootstrap.py` copies wholesale), so the shipped predicate asks only about the edge the hoist adds	$TEMP/sl-hoist/probe{,2,3}.py; ../sightline-todo2/hoist-after/hoist-guard.txt	done
2026-08-28T04:30	todo2/hoist	`pathlib.Path` and `Path.resolve` join `INERT_CALLS`	the kind carried a refusal that was never its own; with the surface predicate holding it, every class naming them applies clean and passes its repo's suite (L 9 + L 4-kind, M 2), and the R class that failed twice is refused by the surface	scripts/fix_check.py ../sightline-todo2/hoist-after: L 280 -> 283 (#35 28 -> 31, suite 2138 passed), R 80 -> 80 (#35 6), M 335 -> 336 (#35 2 -> 3, suite 15058 passed), all PASS; corpus_run --diff-against=../before: #35 unmoved on all three	done
2026-08-28T04:30	todo2/hoist	`provers/imports.py` is six lines under #27's price with 10 hot symbols	the shipped-subset predicate would have crossed it (+43 lines, the first `price:` key in the repo's own baseline), so it took its own module - which is also its own concept. The split of the graph half from the what-an-import-runs half is the real fix and belongs beside the catalogs fold	scripts/check.py own_gate at f1b1bef~ (blocking: #27 sightline.provers.imports is 437 lines); docs/todo.md	open - carried as a todo row
2026-08-28T04:30	todo2/catalogs	The eleven external-call catalogs become one table in `provers/catalog.py`: each callable keyed dotted (a root standing for its module, `<class>.<method>`, a builtin) or, with a leading dot, by the name it spells on any receiver, carrying its classes; longest dotted prefix wins and every consumer projects	The eleven lists had disjoint memberships for one question each read differently: `boto3` spent but was not io, `sqlite3` was io but not a spend, `sqlalchemy`/`redis`/`psycopg` were in none. Classes (pure, logs, reads/writes-world, writes-process, blocks, spawns, mutates-receiver, collects, and the one non-effect the same knowledge answers, returns-container) let effects take every world class, #59 the same minus the developer-facing ones, #9 writes-process, #41 `under(root)`, handlers the log and collector names, scope the mutators. `logs` is kept out of writes-world because the two consumers disagree exactly there and a log line is a cost no caller pays	src/sightline/provers/catalog.py (111 lines; net -5 across src/); tests/provers/test_catalog.py (a fixture per class); corpus_run ../sightline-todo2/catalogs-fold --diff-against=catalogs-base: one delta on three repos, L #59 2 -> 3	shipped
2026-08-28T04:30	todo2/catalogs	An external callable the table does not list is assumed pure, but never assumed inert: `inert` answers only for listed pure entries	The two questions differ. Purity is the effect default that keeps the table small; inertness is a measured claim about an import hoist, and `pathlib.Path` (pure by class - it builds a value) has failed a repo's suite twice by deferring an import out of a bootstrap workspace. Leaving it unlisted keeps it out of the hoist guard for free, so the discipline lives in one predicate instead of a refusal list	src/sightline/provers/catalog.py:inert; tests/provers/test_catalog.py::test_only_a_listed_pure_entry_is_inert; #32/#35 unmoved on all three repos	shipped
2026-08-28T04:30	todo2/catalogs	`is_mutation_context` moves `astutil.py` -> `provers/scope.py`	The mutator-method list belongs in the catalog, and `sightline.provers` imports `astutil` at package init: astutil importing a prover would be a cycle whose survival depended on statement order. scope.py already owns the writes the predicate reads (its docstring pointed there)	src/sightline/provers/scope.py; tests/test_astutil.py (imports moved); check.py PASS	shipped
2026-08-28T04:30	todo2/catalogs	#59 skips a spend whose receiver is rooted at a parameter (`source.read_text()` on `source: Path`), never self/cls	The judged R+M sheet's largest fp class: the cost is in the signature the caller reads, so nothing is hidden. Two judged fps removed, no judged real dropped	src/sightline/provers/spend.py:_handed_in; tests/rules/test_context.py::test_a_spend_on_what_the_caller_handed_in_is_in_the_signature (red first); M #59 5 -> 3	shipped
2026-08-28T04:30	todo2/catalogs	#59's module-docstring cost escape is cut: a file whose first screen names what it reads or writes did not earn silence for its entry points	Measured, not argued: it removed 2 judged fps (R `Replay.from_file`, M `build_onhit_matrix.build`) and dropped 2 judged reals - M `decompose_wiki.build_index`, whose docstring genuinely top-loads 'the *fetch layer*', and GLM-V `generate_with_force_completion`, matched on the word 'output' describing the model's text. 2:2 is far under the 3-fps-per-TP bar and no narrowing keeps the first case without the second	commit ed8cab9; the same run's `breakpoint` correction (blocks -> logs: a developer-facing effect, PYTHONBREAKPOINT=0 makes it a no-op) removed 8 GLM-V `Verifier.judge` rows reading 'spends (breakpoint)' off an `if debug:` line	cut
2026-08-28T04:30	todo2/catalogs	#59's remaining 8 GLM-V `*Verifier.judge` misses are a second hop, not a catalog gap	Each `judge` calls `self._llm_judge_fallback` defined in its own file, and that helper's own spend is `post_query_llm` - a repo function, so `spend_of` reads it as no spend and both arms stop one hop short. Only `geoquest_verifier.judge` calls `post_query_llm` itself, and it returned on the search-paths row, not this one	../sightline-todo2/catalogs-after/GLM-V.59.tsv (12 rows, 11 carried, 1 blank); glmv_reward/src/glmv_reward/verifiers/physics_verifier.py:99	open - the todo row carries it
2026-08-28T04:30	todo2/close	g3 delta wave (five clones re-audited, wave-2 verdicts carried by key and by site across the #29->#59 and GLM-V qname re-keys: 1339 real / 314 fp carried; 176 blank rows judged by five blind judges at seed 20260850)	#1 17/20, #23 15/16, #29 15/15, #39 11/11 (dunder arm holds on the clones), #32 8/10, #34 3/3, #37 3/3, #55 3/3, #56 2/2, #12 2/2, #2 1/1, #18 1/2, #28 0/2 (thin), #58 3/20, #59 9/20 on its new one-hop keys, #60 4/14	../sightline-todo2/judge/g3/*.tsv + .notes.md; corpus-ext/sheets/*.wave3.tsv	recorded
2026-08-28T04:30	todo2/cut	#58's `invalid-argument-type` arm cut at the close: 5/7 on R+M after the `**` splat restriction, 2/19 on the five library clones, 1/6 once test trees, the declared typed scope and silenced lines were out (pooled 8/32)	the residue is the checker's nominal reading against duck-typed stand-ins (`Canvas` for `Screen` is asciimatics' only offline test) and TypedDict narrowing ty does not do; #58 keeps its return-type and override arms unmeasured (R+M pool 25, g3 1/1) - sampled at the next close, the rule retired if under 70 percent	../sightline-todo2/judge/g3/rule-58.tsv + .notes.md; recheck-g3.log	cut (arm)
2026-08-28T04:30	todo2/close	#59 on the clones: 9 real / 11 fp on its new one-hop keys -> three predicate corrections, not restrictions: a nested handler's spend is the handler's (`spend_of` and both arms read the def's own scope: `create_router` registers, never runs), `cv2`/`PIL`/`matplotlib` compute in memory (their file and window members stay world classes), a spend-verb name (`fetch_`, `download_`, `stream_`...) is the docstring the rule asks for	signature-declared spends (`-> Thread`, `poll:` params) and `StringIO.write` stay, 3 of 11	../sightline-todo2/judge/g3/rule-59.notes.md; recheck-g3-2.log	restricted
2026-08-28T04:30	todo2/close	#60 on the clones: 4 real / 10 fp -> a metaclass anywhere down the chain reads a mixin's methods (cerberus' `SchemaValidatorMixin._check_with_*` under `Validator(..., metaclass=InspectedValidator)`: 5), a distribution's public defs are its surface however a config file loads them (GLM-V's YAML-named verifiers: 5)	both structural; the reals are duplicated private helpers where one copy kept its call site	../sightline-todo2/judge/g3/rule-60.notes.md; recheck-g3-2.log	restricted
